arquivo,linha,alvo,client_candidate,classe
workers/rag-indexer.ts,408,ai_chunks,False,from-candidato
workers/rag-indexer.ts,501,ai_knowledge_sources,False,from-candidato
workers/rag-indexer.ts,510,ai_knowledge_sources,False,from-candidato
app/actions/onboarding/montarQuadro.ts,232,fn_aplicar_quadro_do_onboarding,False,RPC
app/actions/settings/definirClientePelaAgenda.ts,86,fn_definir_cliente_pela_agenda,False,RPC
app/actions/settings/updateMarcaDaOrganizacao.ts,145,fn_definir_marca_da_organizacao,False,RPC
app/actions/settings/updateProfile.ts,68,emit_event,False,RPC
app/actions/settings/updateTenant.ts,100,emit_event,False,RPC
app/api/v1/admin/impersonate/end/route.ts,20,fn_end_support,False,RPC
app/api/v1/admin/tenants/[id]/health/route.ts,218,fn_gasto_de_ia_do_mes,False,RPC
app/api/v1/admin/tenants/[id]/impersonate/route.ts,35,fn_start_support,False,RPC
app/api/v1/admin/tenants/route.ts,195,fn_create_tenant_with_owner,False,RPC
app/api/v1/agenda/agendamentos/_handler.ts,793,emit_event,False,RPC
app/api/v1/agenda/agendamentos/_handler.ts,918,fn_appointment_change,False,RPC
app/api/v1/agenda/configuracao/route.ts,37,fn_agenda_settings,False,RPC
app/api/v1/ai/agents/[id]/tool-usage/route.ts,104,fn_agent_tool_usage,False,RPC
app/api/v1/ai/cases/alerta/route.ts,170,<dinamico-ou-expressao>,False,RPC
app/api/v1/ai/knowledge/sources/[id]/reindex/route.ts,101,<dinamico-ou-expressao>,False,RPC
app/api/v1/ai/knowledge/sources/[id]/route.ts,223,<dinamico-ou-expressao>,False,RPC
app/api/v1/ai/knowledge/sources/route.ts,298,<dinamico-ou-expressao>,False,RPC
app/api/v1/ai/knowledge/sources/upload/route.ts,219,<dinamico-ou-expressao>,False,RPC
app/api/v1/ai/replies/[id]/route.ts,27,fn_reply_action,False,RPC
app/api/v1/channel-sessions/[id]/ai-access/route.ts,44,fn_configurar_pre_go_live_canal,False,RPC
app/api/v1/contacts/_handler.ts,326,decrypt_cpf,False,RPC
app/api/v1/contacts/_handler.ts,450,emit_event,False,RPC
app/api/v1/contacts/_handler.ts,640,emit_event,False,RPC
app/api/v1/contacts/_handler.ts,657,emit_event,False,RPC
app/api/v1/contacts/_handler.ts,863,emit_event,False,RPC
app/api/v1/contacts/import/route.ts,281,emit_event,False,RPC
app/api/v1/contacts/merge/route.ts,103,fn_mesclar_contatos,False,RPC
app/api/v1/conversation-tags/route.ts,49,fn_tags_de_conversa_em_uso,False,RPC
app/api/v1/conversations/[id]/claim/route.ts,65,fn_conversation_assign,False,RPC
app/api/v1/conversations/[id]/claim/route.ts,94,emit_event,False,RPC
app/api/v1/conversations/[id]/close/route.ts,49,fn_service_status,False,RPC
app/api/v1/conversations/[id]/notes/route.ts,138,emit_event,False,RPC
app/api/v1/conversations/[id]/pause-ai/route.ts,103,fn_conversation_assign,False,RPC
app/api/v1/conversations/[id]/release/route.ts,44,fn_conversation_assign,False,RPC
app/api/v1/conversations/[id]/transfer/route.ts,82,fn_conversation_assign,False,RPC
app/api/v1/conversations/[id]/transfer/route.ts,116,emit_event,False,RPC
app/api/v1/conversations/_handler.ts,461,fn_conversation_assign,False,RPC
app/api/v1/conversations/_handler.ts,478,fn_service_status,False,RPC
app/api/v1/cron/contact-birthdays/route.ts,191,<dinamico-ou-expressao>,False,RPC
app/api/v1/cron/data-retention/route.ts,163,<dinamico-ou-expressao>,False,RPC
app/api/v1/cron/data-retention/route.ts,344,<dinamico-ou-expressao>,False,RPC
app/api/v1/cron/followup-flow-worker/route.ts,74,fn_appointment_confirmation_sweep,False,RPC
app/api/v1/cron/lead-date-field-due/route.ts,228,<dinamico-ou-expressao>,False,RPC
app/api/v1/cron/recover-stuck-messages/route.ts,150,<dinamico-ou-expressao>,False,RPC
app/api/v1/demandas/[id]/route.ts,89,fn_demanda_encerrar,False,RPC
app/api/v1/integrations/nuvemshop/callback/route.ts,78,fn_encrypt_oauth,False,RPC
app/api/v1/integrations/nuvemshop/callback/route.ts,87,fn_encrypt_oauth,False,RPC
app/api/v1/leads/[id]/move/route.ts,209,emit_event,False,RPC
app/api/v1/leads/_handler.ts,365,emit_event,False,RPC
app/api/v1/leads/_handler.ts,550,emit_event,False,RPC
app/api/v1/leads/_handler.ts,567,emit_event,False,RPC
app/api/v1/leads/_handler.ts,748,emit_event,False,RPC
app/api/v1/leads/bulk/route.ts,205,fn_mover_leads_em_lote,False,RPC
app/api/v1/leads/bulk/route.ts,292,emit_event,False,RPC
app/api/v1/leads/bulk/route.ts,363,emit_event,False,RPC
app/api/v1/leads/bulk/route.ts,402,emit_event,False,RPC
app/api/v1/lgpd/anonymize/route.ts,113,fn_lgpd_anonymize_contact,False,RPC
app/api/v1/lgpd/anonymize/route.ts,142,emit_event,False,RPC
app/api/v1/lgpd/requests/[id]/approve/route.ts,139,emit_event,False,RPC
app/api/v1/marca/logo/route.ts,246,fn_definir_logo_da_organizacao,False,RPC
app/api/v1/messages/_handler.ts,1042,emit_event,False,RPC
app/api/v1/metrics/atrito/route.ts,142,fn_atrito_metrics,False,RPC
app/api/v1/metrics/attendants/route.ts,78,fn_attendant_metrics,False,RPC
app/api/v1/reports/activities/route.ts,97,fn_activity_report,False,RPC
app/api/v1/settings/routing/channels/route.ts,31,fn_set_channel_routing,False,RPC
app/api/v1/tags/vocabulario/route.ts,58,fn_vocabulario_de_tags,False,RPC
app/api/v1/tags/vocabulario/route.ts,104,fn_vocabulario_de_tags_operar,False,RPC
app/api/v1/webhooks/nuvemshop/[event]/route.ts,80,fn_decrypt_oauth,False,RPC
app/api/v1/webhooks/nuvemshop/[event]/route.ts,153,emit_event,False,RPC
app/api/v1/webhooks/nuvemshop/customer-data-request/route.ts,119,fn_decrypt_oauth,False,RPC
app/api/v1/webhooks/nuvemshop/customer-data-request/route.ts,259,emit_event,False,RPC
app/api/v1/webhooks/nuvemshop/customer-redact/route.ts,115,fn_decrypt_oauth,False,RPC
app/api/v1/webhooks/nuvemshop/customer-redact/route.ts,235,emit_event,False,RPC
app/api/v1/webhooks/nuvemshop/store-redact/route.ts,115,fn_decrypt_oauth,False,RPC
app/api/v1/webhooks/nuvemshop/store-redact/route.ts,235,emit_event,False,RPC
app/api/v1/webhooks/waha/[token]/route.ts,110,fn_decrypt_oauth,False,RPC
app/api/v1/webhooks/waha/route.ts,113,fn_decrypt_oauth,False,RPC
app/app/settings/tags/page.tsx,64,fn_vocabulario_de_tags,False,RPC
lib/agenda/consulta.ts,334,fn_agenda_conexoes_google_do_dono,False,RPC
lib/agenda/consulta.ts,444,fn_agenda_ocupacao_google_do_dono,False,RPC
lib/agenda/efeito.ts,50,fn_followup_claim_current,False,RPC
lib/agenda/efeito.ts,60,fn_followup_job_current,False,RPC
lib/agenda/efeito.ts,70,fn_appointment_enrollment_current,False,RPC
lib/agenda/google/sync-store.ts,62,<dinamico-ou-expressao>,False,RPC
lib/agenda/meet-delivery.ts,60,fn_meet_delivery_policy,False,RPC
lib/agenda/ocupacao-externa.ts,155,fn_agenda_ocupacao_google_do_dono,False,RPC
lib/ai/agents/legacy-notice.ts,24,fn_agent_legacy_notice,False,RPC
lib/ai/agents/publish.ts,51,fn_publish_ai_agent_version,False,RPC
lib/ai/budget/check.ts,138,fn_gasto_de_ia_do_mes,False,RPC
lib/ai/handoff/orchestrator.ts,341,<dinamico-ou-expressao>,False,RPC
lib/ai/knowledge/busca.ts,81,fn_buscar_trechos_das_fontes,False,RPC
lib/ai/replies/delivery.ts,43,fn_reply_receipt_policy,False,RPC
lib/ai/replies/delivery.ts,63,fn_reply_delivery_policy,False,RPC
lib/ai/replies/delivery.ts,73,fn_reply_prepare,False,RPC
lib/ai/replies/delivery.ts,99,fn_reply_record_receipt,False,RPC
lib/ai/runtime/agent.ts,257,<dinamico-ou-expressao>,False,RPC
lib/ai/runtime/finalize.ts,72,<dinamico-ou-expressao>,False,RPC
lib/atendimento/origem.ts,17,fn_service_boundary,False,RPC
lib/atendimento/origem.ts,42,fn_service_begin,False,RPC
lib/atendimento/origem.ts,86,fn_service_observe_command,False,RPC
lib/atendimento/origem.ts,107,fn_service_event_origin,False,RPC
lib/auth/aplicar-convite.ts,68,fn_accept_team_invite,False,RPC
lib/auth/require-role.ts,94,fn_user_role_in_org,False,RPC
lib/automation/actions/add-tag.ts,40,emit_event,False,RPC
lib/channels/connect-waha.ts,36,fn_reserve_channel_connection,False,RPC
lib/channels/connect-waha.ts,51,fn_finish_channel_connection,False,RPC
lib/channels/marcar-conversa.ts,60,<dinamico-ou-expressao>,False,RPC
lib/channels/marcar-conversa.ts,68,<dinamico-ou-expressao>,False,RPC
lib/channels/meta/ingest.ts,188,<dinamico-ou-expressao>,False,RPC
lib/channels/meta/ingest.ts,209,<dinamico-ou-expressao>,False,RPC
lib/channels/meta/ingest.ts,273,<dinamico-ou-expressao>,False,RPC
lib/channels/pos-entrada.ts,319,<dinamico-ou-expressao>,False,RPC
lib/channels/zernio/ingest.ts,336,<dinamico-ou-expressao>,False,RPC
lib/channels/zernio/ingest.ts,389,fn_upsert_wa_contact,False,RPC
lib/channels/zernio/ingest.ts,432,fn_upsert_wa_conversation,False,RPC
lib/contacts/cpf.ts,34,encrypt_cpf,False,RPC
lib/escalacao/aviso-ao-suporte.ts,804,<dinamico-ou-expressao>,False,RPC
lib/escalacao/numero-interno-de-aviso.ts,253,<dinamico-ou-expressao>,False,RPC
lib/escalacao/retomada.ts,125,fn_conversation_assign,False,RPC
lib/escalacao/retomada.ts,206,fn_passagem_devolvida,False,RPC
lib/escalacao/retomada.ts,221,emit_event,False,RPC
lib/extensions/service.ts,334,fn_extensions_installation_counts,False,RPC
lib/extensions/service.ts,652,fn_extensions_admit_catalog,False,RPC
lib/extensions/service.ts,689,fn_extensions_prepare_install,False,RPC
lib/extensions/service.ts,751,fn_extensions_fail_install,False,RPC
lib/extensions/service.ts,781,fn_extensions_finish_install,False,RPC
lib/extensions/service.ts,825,fn_extensions_cancel_install,False,RPC
lib/extensions/service.ts,890,fn_extensions_revert_install,False,RPC
lib/extensions/service.ts,927,fn_extensions_remove_installation,False,RPC
lib/extensions/service.ts,1002,fn_extensions_configure,False,RPC
lib/followup/engine.ts,774,fn_claim_due_followup_enrollments,False,RPC
lib/followup/engine.ts,859,fn_followup_apply_step,False,RPC
lib/followup/engine.ts,867,fn_followup_patch,False,RPC
lib/followup/enviar-texto-fixo.ts,24,fn_followup_claim_current,False,RPC
lib/followup/enviar-texto-fixo.ts,26,fn_followup_job_current,False,RPC
lib/followup/enviar-texto-fixo.ts,61,fn_followup_inline_settle,False,RPC
lib/followup/gatilho-presenca.handler.ts,8,fn_appointment_recover,False,RPC
lib/followup/publish.ts,27,fn_publish_followup_flow_version,False,RPC
lib/followup/reactivity.ts,500,<dinamico-ou-expressao>,False,RPC
lib/impersonate/support.ts,15,fn_support_context,False,RPC
lib/impersonate/support.ts,47,fn_support_callback_write_allowed,False,RPC
lib/leads/activity-write-failure.ts,52,emit_event,False,RPC
lib/leads/agent-stage-sync.ts,380,<dinamico-ou-expressao>,False,RPC
lib/leads/appointment-stage-move.ts,162,<dinamico-ou-expressao>,False,RPC
lib/leads/atribuicao-de-anuncio.ts,73,<dinamico-ou-expressao>,False,RPC
lib/leads/handoff-stage-move.ts,167,<dinamico-ou-expressao>,False,RPC
lib/leads/nascimento-do-lead.ts,299,fn_nascer_lead_da_conversa,False,RPC
lib/leads/origem-do-site.ts,195,fn_estampar_atribuicao_de_anuncio,False,RPC
lib/leads/risk-seed.ts,211,emit_event,False,RPC
lib/lgpd/redact-cascade.ts,106,<dinamico-ou-expressao>,False,RPC
lib/lgpd/sla-alarm.ts,197,jsonb_set_last_alarm_at,False,RPC
lib/mcp/tools/governance.ts,99,fn_conversation_assign,False,RPC
lib/mcp/tools/handoff.ts,157,fn_channel_routing_claim,False,RPC
lib/mcp/tools/handoff.ts,187,fn_request_channel_routing,False,RPC
lib/messaging/open-shared-contact-conversation.ts,63,<dinamico-ou-expressao>,False,RPC
lib/routing/worker.ts,194,fn_channel_routing_claim,False,RPC
lib/routing/worker.ts,318,fn_routing_unassigned_notice,False,RPC
lib/waha/ingest.ts,256,<dinamico-ou-expressao>,False,RPC
lib/waha/ingest.ts,484,<dinamico-ou-expressao>,False,RPC
lib/waha/ingest.ts,513,<dinamico-ou-expressao>,False,RPC
lib/waha/ingest.ts,777,<dinamico-ou-expressao>,False,RPC
lib/waha/ingest.ts,979,<dinamico-ou-expressao>,False,RPC
lib/webhooks/secrets.ts,20,fn_encrypt_oauth,False,RPC
lib/webhooks/secrets.ts,36,fn_decrypt_oauth,False,RPC
workers/ai-response-worker.ts,929,<dinamico-ou-expressao>,False,RPC
workers/ai-response-worker.ts,940,<dinamico-ou-expressao>,False,RPC
workers/ai-response-worker.ts,1106,<dinamico-ou-expressao>,False,RPC
workers/ai-response-worker.ts,1131,<dinamico-ou-expressao>,False,RPC
workers/ai-sentiment-worker.ts,323,<dinamico-ou-expressao>,False,RPC
workers/lgpd-export-worker.ts,363,<dinamico-ou-expressao>,False,RPC
workers/lgpd-export-worker.ts,377,<dinamico-ou-expressao>,False,RPC
workers/lgpd-redact-worker.ts,269,<dinamico-ou-expressao>,False,RPC
workers/lgpd-redact-worker.ts,413,<dinamico-ou-expressao>,False,RPC
workers/lgpd-redact-worker.ts,483,<dinamico-ou-expressao>,False,RPC
workers/media-persist-worker.ts,145,<dinamico-ou-expressao>,False,RPC
workers/rag-indexer.ts,294,<dinamico-ou-expressao>,False,RPC
